id,Creative Habits,Creative Species,Top Species Habits,Gender,Discipline,Cluster,n_Creative_Habits,ClusterBridging,ClusterCentrality,Cluster_Fraction,x_tsne,y_tsne,label,OriginalLabel,OriginalX,OriginalY,OriginalSize
3125,Monotasker|Generalist|Solo Creator|Dislike Distractions|Inwardly Inspired|Rational|Internally Motivated|Comforting Mess|Fast-Paced|Let It Happen|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Science-Engineering|Arts-Design,Creative Species 4,16,2.135682384942102,0.5590627505870812,0.1397280182705284,-3.299805879592896,10.55170154571533,3125,3125,-3.299805879592896,10.55170154571533,10
3126,Monotasker|Self-Critical|Dislike Distractions|Kinetic|Slow-Paced|Pragmatist|Risk-Averse|Reframer|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,13,-0.4688362490117445,0.3098145191559062,0.1397280182705284,-1.992820382118225,-8.852458000183105,3126,3126,-1.992820382118225,-8.852458000183105,10
3127,Monotasker|Specialist|Solo Creator|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|NonKinetic|Pragmatist|Let It Happen|Reframer|Noise/Music|Routine-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,16,0.7086550556382802,0.1127548987595972,0.1024602927436936,-27.69800567626953,-19.49766731262207,3127,3127,-27.69800567626953,-19.49766731262207,10
3129,Multitasker|Generalist|Collaborator|Self-Critical|Love Distractions|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Comforting Mess|Fast-Paced|Let It Happen|Reframer|Public Spaces|Noise/Music|Nature-Lover|Novelty-Seeker,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,18,1.465025449091704,1.956453719672925,0.1024602927436936,25.19633865356445,-7.559322834014893,3129,3129,25.19633865356445,-7.559322834014893,10
3130,Specialist|Collaborator|Self-Critical|Dislike Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Tidy|Pragmatist|Risk-Friendly|Tenacious|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Science-Engineering,Creative Species 4,16,-0.1205256128526052,0.4570823202944707,0.1397280182705284,-1.382595777511597,-5.750204086303711,3130,3130,-1.382595777511597,-5.750204086303711,10
3132,Monotasker|Self-Critical|Dislike Distractions|Outwardly Inspired|Intuitive|Externally Motivated|Comforting Mess|Slow-Paced|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Arts-Design,Creative Species 4,18,-0.6395844368761094,2.692277963306996,0.1397280182705284,1.796746373176575,-2.720389842987061,3132,3132,1.796746373176575,-2.720389842987061,10
3135,Collaborator|Love Distractions|Internally Motivated|Kinetic|Tidy|Pragmatist|Risk-Averse|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,,Creative Species 5,14,-0.9016068438292595,0.255422344751654,0.1024602927436936,25.01126670837402,-14.64182472229004,3135,3135,25.01126670837402,-14.64182472229004,10
3137,Multitasker|Solo Creator|Love Distractions|Outwardly Inspired|Internally Motivated|Comforting Mess|Slow-Paced|Risk-Friendly|Let It Happen|Private Spaces|Noise/Music|Nature-Lover|Novelty-Seeker,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Arts-Design,Creative Species 2,13,-0.4252608785305008,0.1685860376023736,0.1993148551853005,2.494105815887451,23.91796493530273,3137,3137,2.494105815887451,23.91796493530273,10
3143,Multitasker|Solo Creator|Love Distractions|Internally Motivated|NonKinetic|Comforting Mess|Slow-Paced|Risk-Friendly|Make It Happen|Tenacious|Private Spaces|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints|Night Owl,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",,Business-Entrepreneurship|Arts-Design,Creative Species 7,15,0.324927357667312,0.5516783381805626,0.04245821654728537,-28.32140159606934,5.822445392608643,3143,3143,-28.32140159606934,5.822445392608643,10
3146,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Internally Motivated|Tidy|Slow-Paced|Perfectionist|Risk-Averse|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,15,0.02727932214286354,0.5754474879695121,0.1397280182705284,-9.842215538024902,-0.8703949451446533,3146,3146,-9.842215538024902,-0.8703949451446533,10
3147,Monotasker|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|NonKinetic|Risk-Averse|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,16,1.207256121567467,0.858708536290866,0.2128101318384719,-27.62407875061035,-10.55169677734375,3147,3147,-27.62407875061035,-10.55169677734375,10
3149,Monotasker|Outwardly Inspired|Internally Motivated|Risk-Friendly|Let It Happen|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stimulated By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Science-Engineering|Arts-Design,Creative Species 4,11,-0.8911809935144386,0.5042217359681321,0.1397280182705284,3.772695064544678,-0.2331030815839767,3149,3149,3.772695064544678,-0.2331030815839767,10
3150,Monotasker|Generalist|Solo Creator|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|NonKinetic|Tidy|Pragmatist|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Science-Engineering|Arts-Design,Creative Species 1,19,-0.8211674864368597,4.965537774117393,0.2128101318384719,-24.09075164794922,-16.31366157531738,3150,3150,-24.09075164794922,-16.31366157531738,10
3154,Multitasker|Specialist|Solo Creator|Self-Assured|Love Distractions|Outwardly Inspired|Externally Motivated|NonKinetic|Comforting Mess|Pragmatist|Make It Happen|Noise/Music|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Business-Entrepreneurship|Arts-Design,Creative Species 5,15,-0.6321012826405751,0.06467462943942802,0.1024602927436936,28.6207218170166,-13.86491775512695,3154,3154,28.6207218170166,-13.86491775512695,10
3156,Multitasker|Generalist|Collaborator|Self-Critical|Inwardly Inspired|Internally Motivated|Comforting Mess|Fast-Paced|Pragmatist|Risk-Friendly|Let It Happen|Tenacious|Private Spaces|Nature-Agnostic|Routine-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,17,-0.384594493866838,0.4907694320431276,0.1993148551853005,5.096880435943604,17.15677452087402,3156,3156,5.096880435943604,17.15677452087402,10
3159,Multitasker|Generalist|Collaborator|Outwardly Inspired|Externally Motivated|Pragmatist|Risk-Averse|Make It Happen|Reframer|Noise/Music|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,Arts-Design,Creative Species 5,13,-0.4921685760263968,3.849160169287419,0.1024602927436936,27.11560821533203,-16.78280830383301,3159,3159,27.11560821533203,-16.78280830383301,10
3161,Specialist|Solo Creator|Self-Assured|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|NonKinetic|Slow-Paced|Perfectionist|Risk-Averse|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Routine-Seeker|Stimulated By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Arts-Design,Creative Species 6,18,2.204144125590349,0.5983452454844008,0.09820409010692412,-18.48379325866699,8.707905769348145,3161,3161,-18.48379325866699,8.707905769348145,10
3162,Multitasker|Generalist|Collaborator|Self-Assured|Inwardly Inspired|Rational|Internally Motivated|Kinetic|Tidy|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Science-Engineering|Arts-Design,Creative Species 3,19,4.054380763644167,0.4059356536718504,0.1881033945811274,18.31490516662598,7.433845520019531,3162,3162,18.31490516662598,7.433845520019531,10
3165,Monotasker|Specialist|Solo Creator|Dislike Distractions|Inwardly Inspired|Rational|Externally Motivated|Kinetic|Slow-Paced|Risk-Averse|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stimulated By Constraints,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Science-Engineering|Arts-Design,Creative Species 1,18,2.497958728611058,0.1933893457781206,0.2128101318384719,-14.86788845062256,-12.70338153839111,3165,3165,-14.86788845062256,-12.70338153839111,10
3168,Monotasker|Solo Creator|Dislike Distractions|Inwardly Inspired|Rational|Risk-Friendly|Make It Happen|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Business-Entrepreneurship,Creative Species 1,13,1.369319454834027,0.2355498166788444,0.2128101318384719,-22.52273559570312,-3.087319612503052,3168,3168,-22.52273559570312,-3.087319612503052,10
3170,Multitasker|Generalist|Collaborator|Dislike Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Risk-Averse|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stimulated By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Arts-Design,Creative Species 3,17,-0.1878610548299471,2.526531203714084,0.1881033945811274,11.56258773803711,-7.186574459075928,3170,3170,11.56258773803711,-7.186574459075928,10
3180,Specialist|Collaborator|Self-Critical|Dislike Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Tidy|Slow-Paced|Risk-Averse|Let It Happen|Reframer|Public Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,19,0.09195038292109058,0.571568579696975,0.1024602927436936,22.98667907714844,-15.58158302307129,3180,3180,22.98667907714844,-15.58158302307129,10
3184,Monotasker|Generalist|Solo Creator|Dislike Distractions|Internally Motivated|Tidy|Slow-Paced|Perfectionist|Risk-Averse|Let It Happen|Nature-Lover|Novelty-Seeker|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,13,-0.698307822439036,0.01370318693307875,0.1397280182705284,-12.70694255828857,7.547237873077393,3184,3184,-12.70694255828857,7.547237873077393,10
3186,Multitasker|Generalist|Solo Creator|Dislike Distractions|Inwardly Inspired|NonKinetic|Comforting Mess|Risk-Averse|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Business-Entrepreneurship|Arts-Design,Creative Species 2,16,1.374731759843981,0.1765564616254596,0.1993148551853005,-0.09635642915964127,16.52896881103516,3186,3186,-0.09635642915964127,16.52896881103516,10
3189,Monotasker|Solo Creator|Dislike Distractions|Inwardly Inspired|Internally Motivated|Kinetic|Tidy|Slow-Paced|Pragmatist|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,14,-0.7988610386963098,1.063012647359204,0.1397280182705284,-6.762588977813721,6.635299682617188,3189,3189,-6.762588977813721,6.635299682617188,10
3190,Monotasker|Solo Creator|Self-Critical|Outwardly Inspired|Rational|Internally Motivated|Slow-Paced|Risk-Averse|Make It Happen|Private Spaces|Quiet/Silence|Nature-Agnostic,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,,Creative Species 1,12,-0.6301676957456646,0.3245694859411004,0.2128101318384719,-26.10585403442383,-7.851109981536865,3190,3190,-26.10585403442383,-7.851109981536865,10
3201,Multitasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Comforting Mess|Slow-Paced|Risk-Averse|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stimulated By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Arts-Design,Creative Species 6,19,1.679056504217108,1.555540022442487,0.09820409010692412,-17.99103736877441,3.538536548614502,3201,3201,-17.99103736877441,3.538536548614502,10
3202,Solo Creator|Outwardly Inspired|Intuitive|Internally Motivated|Risk-Friendly|Let It Happen|Tenacious|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,12,-0.3629375589890143,1.404222146497398,0.1397280182705284,-1.296107530593872,2.333412885665894,3202,3202,-1.296107530593872,2.333412885665894,10
3204,Generalist|Self-Assured|Love Distractions|Inwardly Inspired|Intuitive|Externally Motivated|Kinetic|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,,Creative Species 2,15,1.287304585797887,0.3885060343326421,0.1993148551853005,14.50646209716797,9.00865364074707,3204,3204,14.50646209716797,9.00865364074707,10
3208,Multitasker|Generalist|Dislike Distractions|Let It Happen|Reframer|Private Spaces|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,10,-0.7829062588937332,0.4234574609121375,0.1993148551853005,9.434691429138184,14.86532974243164,3208,3208,9.434691429138184,14.86532974243164,10
3210,Generalist|Solo Creator|Dislike Distractions|Externally Motivated|Tidy|Fast-Paced|Perfectionist|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Routine-Seeker|Stifled By Constraints,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 6,15,0.7718130770859449,0.09929304763888104,0.09820409010692412,-17.29654502868652,-1.624649524688721,3210,3210,-17.29654502868652,-1.624649524688721,10
3226,Multitasker|Generalist|Solo Creator|Dislike Distractions|Rational|Comforting Mess|Pragmatist|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Routine-Seeker|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,15,1.927754551553442,0.247071984227791,0.2128101318384719,-15.32423877716064,-5.660985469818115,3226,3226,-15.32423877716064,-5.660985469818115,10
3227,Monotasker|Collaborator|Self-Critical|Dislike Distractions|Inwardly Inspired|Internally Motivated|Slow-Paced|Risk-Averse|Let It Happen|Reframer|Private Spaces|Noise/Music|Nature-Agnostic|Routine-Seeker|Stifled By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Business-Entrepreneurship|Arts-Design,Creative Species 6,16,-0.09660988992264855,1.177098605203416,0.09820409010692412,-20.20350456237793,12.53828811645508,3227,3227,-20.20350456237793,12.53828811645508,10
3228,Multitasker|Specialist|Self-Critical|Dislike Distractions|Outwardly Inspired|Internally Motivated|Comforting Mess|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Arts-Design,Creative Species 2,15,-0.8100733439478296,0.9329677422969419,0.1993148551853005,5.761441707611084,22.01405334472656,3228,3228,5.761441707611084,22.01405334472656,10
3233,Multitasker|Generalist|Solo Creator|Self-Critical|Intuitive|Externally Motivated|Comforting Mess|Fast-Paced|Perfectionist|Risk-Friendly|Reframer|Private Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stimulated By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,18,1.104039619413964,0.2938085200558304,0.1993148551853005,8.182952880859375,17.35555267333984,3233,3233,8.182952880859375,17.35555267333984,10
3240,Monotasker|Generalist|Solo Creator|Self-Assured|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Perfectionist|Risk-Averse|Let It Happen|Tenacious|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Science-Engineering,Creative Species 6,17,0.2545997948942783,0.9565621332615841,0.09820409010692412,-18.54355812072754,8.473044395446777,3240,3240,-18.54355812072754,8.473044395446777,10
